#TYPE Selected.Microsoft.ActiveDirectory.Management.ADPrincipal
"distinguishedName","name","objectClass","objectGUID","SamAccountName","SID","PropertyNames","PropertyCount"
"CN=RG-Excelsior_RnD_Engineer,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_RnD_Engineer","group","56b0ce2f-d482-4c1e-a5c0-7370c08149df","RG-Excelsior_RnD_Engineer","S-1-5-21-414468895-1955670742-9522986-126092","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Quality_Specialist,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Quality_Specialist","group","89723b35-6326-45fb-8c9f-8905c90a5340","RG-Excelsior_Quality_Specialist","S-1-5-21-414468895-1955670742-9522986-126089","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Quality_Engineer,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Quality_Engineer","group","9110df80-af53-45d3-8ecd-f8401d1f7f7d","RG-Excelsior_Quality_Engineer","S-1-5-21-414468895-1955670742-9522986-126087","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Quality_Exec,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Quality_Exec","group","770d61ca-1898-4ccd-b03f-0033d548abb3","RG-Excelsior_Quality_Exec","S-1-5-21-414468895-1955670742-9522986-126088","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Executive_VP","group","9d506792-0424-4c40-a6e8-e7bacd475f60","RG-Excelsior_Executive_VP","S-1-5-21-414468895-1955670742-9522986-126067","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Admin_Assistant,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Admin_Assistant","group","1d7aef41-8caf-40e8-ae16-d57d467f33c7","RG-Excelsior_Admin_Assistant","S-1-5-21-414468895-1955670742-9522986-126058","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Executive_VP","group","dde7f05d-45b7-4bd9-9d6c-a2007c0dfe4d","RU_EXC_Executive_VP","S-1-5-21-1423321487-3235797415-1610782679-8462","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Admin_Assistant,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Admin_Assistant","group","3b39273f-cc3f-4acf-9291-a6687fdee8c7","RU_EXC_Admin_Assistant","S-1-5-21-1423321487-3235797415-1610782679-7334","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Quality_Specialist,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Quality_Specialist","group","f7b124b2-b11a-4008-8ed6-2dfdd43fe567","RU_EXC_Quality_Specialist","S-1-5-21-1423321487-3235797415-1610782679-7251","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Quality_Engineer,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Quality_Engineer","group","52ddc1c7-1eac-49d8-9546-1193b2e0bbf3","RU_EXC_Quality_Engineer","S-1-5-21-1423321487-3235797415-1610782679-7250","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Quality_Exec,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Quality_Exec","group","9fc46669-e209-46e6-bc62-26e470fa8ef0","RU_EXC_Quality_Exec","S-1-5-21-1423321487-3235797415-1610782679-7241","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_RnD_Tech,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_RnD_Tech","group","2852282b-0a7c-40ce-8098-4fa33e725e6a","RU_EXC_RnD_Tech","S-1-5-21-1423321487-3235797415-1610782679-7218","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_RnD_Engineer,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_RnD_Engineer","group","bfb06171-5dc7-44f7-838c-8449c9cfbbb8","RU_EXC_RnD_Engineer","S-1-5-21-1423321487-3235797415-1610782679-7217","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_RnD_Exec,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_RnD_Exec","group","c2c8c8bc-04c2-49b3-b1a9-af0250277b72","RU_EXC_RnD_Exec","S-1-5-21-1423321487-3235797415-1610782679-7216","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Facilities_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Facilities_Manager","group","fc85f9f2-f7ca-4f21-a498-6a67186736de","RG-Excelsior_Facilities_Manager","S-1-5-21-414468895-1955670742-9522986-131532","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Facilities_Assistant_manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Facilities_Assistant_manager","group","b1eac6ce-b7bd-4f7c-8c78-86302230b9ba","RG-Excelsior_Facilities_Assistant_manager","S-1-5-21-414468895-1955670742-9522986-131531","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Lead_Trainer,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Lead_Trainer","group","2c09855d-d479-4716-8f6e-291a197d9059","RG-Excelsior_Production_Lead_Trainer","S-1-5-21-414468895-1955670742-9522986-106207","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_IT_Executive,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_IT_Executive","group","e7bc8ae6-99d4-4ef4-8020-aad1bb068f6b","RG-Excelsior_IT_Executive","S-1-5-21-414468895-1955670742-9522986-126074","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Raw_Mat_Users,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Raw_Mat_Users","group","de780f35-a117-4a92-8c9f-9b9e90f8b17f","RG-Excelsior_Raw_Mat_Users","S-1-5-21-414468895-1955670742-9522986-126091","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Raw_Mat_Mgmt,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Raw_Mat_Mgmt","group","ab204e5c-bb26-40de-b891-7f326637947e","RG-Excelsior_Raw_Mat_Mgmt","S-1-5-21-414468895-1955670742-9522986-126090","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Quality_Control,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Quality_Control","group","0ed78c20-4048-4261-8766-10bc6698d188","RG-Excelsior_Quality_Control","S-1-5-21-414468895-1955670742-9522986-126086","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Scheduler,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Scheduler","group","a167009a-9bf1-42b0-abd5-f5e715d609ef","RG-Excelsior_Production_Scheduler","S-1-5-21-414468895-1955670742-9522986-126084","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Planner,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Planner","group","e36f534b-14ae-4068-90d1-9d5057d82b5a","RG-Excelsior_Production_Planner","S-1-5-21-414468895-1955670742-9522986-126083","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Manager","group","13e59f44-9b93-4981-a99e-4d241bf42b9f","RG-Excelsior_Production_Manager","S-1-5-21-414468895-1955670742-9522986-126082","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Lead,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Lead","group","8e0a2c6a-9f84-4784-9509-4467e1b42a1b","RG-Excelsior_Production_Lead","S-1-5-21-414468895-1955670742-9522986-126081","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Coordinator,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Coordinator","group","0f166631-6725-4f6c-8877-231226b0b957","RG-Excelsior_Production_Coordinator","S-1-5-21-414468895-1955670742-9522986-126080","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Control,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Control","group","208f55fc-c678-4247-97a0-795d18471156","RG-Excelsior_Production_Control","S-1-5-21-414468895-1955670742-9522986-126079","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Marketing_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Marketing_Manager","group","23d28e14-c816-4331-b165-cc8286dbc2d6","RG-Excelsior_Marketing_Manager","S-1-5-21-414468895-1955670742-9522986-126076","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Inspection_Lead,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Inspection_Lead","group","0e3beff3-fcf5-4033-98ef-b03762f02526","RG-Excelsior_Inspection_Lead","S-1-5-21-414468895-1955670742-9522986-126072","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Filling_Supervisor,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Filling_Supervisor","group","d5a79a26-aa15-4778-a4a5-50a2e6e92f44","RG-Excelsior_Filling_Supervisor","S-1-5-21-414468895-1955670742-9522986-126070","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Filling_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Filling_Manager","group","bbbbf4e3-0f3b-4f54-8949-2643a4c9614a","RG-Excelsior_Filling_Manager","S-1-5-21-414468895-1955670742-9522986-126069","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Engineer,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Engineer","group","75c0b04e-26d1-4701-98f9-3635c48634d4","RG-Excelsior_Engineer","S-1-5-21-414468895-1955670742-9522986-126066","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Automation_Engineer,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Automation_Engineer","group","97c65c08-3e17-4ee2-8fd4-8c6632def74e","RG-Excelsior_Automation_Engineer","S-1-5-21-414468895-1955670742-9522986-126060","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_AQL_Inspector,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_AQL_Inspector","group","8db4c7fc-d3c8-4bef-90f5-25e96aef2d7e","RG-Excelsior_AQL_Inspector","S-1-5-21-414468895-1955670742-9522986-126059","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Purchasing_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Purchasing_Manager","group","09d22330-eaff-466b-84df-c6008745d0f5","RG-Excelsior_Purchasing_Manager","S-1-5-21-414468895-1955670742-9522986-126085","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Distribution_Employee,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Distribution_Employee","group","0b68ee60-3893-42c2-a439-1cb4206e941c","RG-Excelsior_Distribution_Employee","S-1-5-21-414468895-1955670742-9522986-126064","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Distribution_Mgmt,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Distribution_Mgmt","group","dfd948eb-c567-4c2b-99c8-213d6f28541b","RG-Excelsior_Distribution_Mgmt","S-1-5-21-414468895-1955670742-9522986-126065","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Customer_Service_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Customer_Service_Manager","group","be829d95-3a84-41e6-b330-b75cd373c453","RG-Excelsior_Customer_Service_Manager","S-1-5-21-414468895-1955670742-9522986-126062","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Accounting_Exec,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Accounting_Exec","group","258be3b0-f82a-400a-88a6-015ea863c6e5","RG-Excelsior_Accounting_Exec","S-1-5-21-414468895-1955670742-9522986-126057","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Automation_Engineer,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Automation_Engineer","group","4fcfaca7-dfd3-469d-9c2a-a7d5d6f29b64","RU_EXC_Automation_Engineer","S-1-5-21-1423321487-3235797415-1610782679-8474","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Customer_Service_Manager,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Customer_Service_Manager","group","030edb1d-dd94-4b5b-8250-7e8a7485b0a8","RU_EXC_Customer_Service_Manager","S-1-5-21-1423321487-3235797415-1610782679-8465","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Control,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Control","group","cfe46c39-6255-4ad4-8423-1565e82b131c","RU_EXC_Production_Control","S-1-5-21-1423321487-3235797415-1610782679-8461","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Manager,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Manager","group","558cbddf-64eb-474f-a795-c6488272492a","RU_EXC_Production_Manager","S-1-5-21-1423321487-3235797415-1610782679-7331","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_AQL_Inspector,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_AQL_Inspector","group","f9e29fee-f1d6-4c58-968c-7771bab59d3c","RU_EXC_AQL_Inspector","S-1-5-21-1423321487-3235797415-1610782679-7252","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Distribution_Employee,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Distribution_Employee","group","e61a0fcf-dc32-4294-9731-2840babe52a0","RU_EXC_Distribution_Employee","S-1-5-21-1423321487-3235797415-1610782679-7248","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Planner,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Planner","group","a1c5548c-52ae-4dad-8024-afd16ff4c342","RU_EXC_Production_Planner","S-1-5-21-1423321487-3235797415-1610782679-7247","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Inspection_Lead,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Inspection_Lead","group","174b9ee9-4d0e-4fa5-babb-dec04a8706cf","RU_EXC_Inspection_Lead","S-1-5-21-1423321487-3235797415-1610782679-7245","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Distribution_Mgmt,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Distribution_Mgmt","group","caad8816-614f-4b0e-8062-4203c46c698f","RU_EXC_Distribution_Mgmt","S-1-5-21-1423321487-3235797415-1610782679-7244","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Quality_Control,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Quality_Control","group","92ddb44e-bcee-4d7d-a326-b0b99ab26501","RU_EXC_Quality_Control","S-1-5-21-1423321487-3235797415-1610782679-7242","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Lead,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Lead","group","4c68d7a2-d1a5-4fcb-b520-4db89b6fbbb8","RU_EXC_Production_Lead","S-1-5-21-1423321487-3235797415-1610782679-7239","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Scheduler,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Scheduler","group","09c8ce88-b566-417f-b161-f3ee16e6d896","RU_EXC_Production_Scheduler","S-1-5-21-1423321487-3235797415-1610782679-7238","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
